query	superkingdom	kingdom	subkingdom	superphylum	phylum	subphylum	superclass	class	subclass	infraclass	cohort	subcohort	superorder	order	suborder	infraorder	parvorder	superfamily	family	subfamily	tribe	subtribe	genus	subgenus	section	subsection	series	species group	species subgroup	species	subspecies	varietas	forma	forma specialis	strain	isolate
otu_095	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Characiformes	Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei
otu_096	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Eleotroidei	Eleotridae	Eleotridae	Eleotridae	Eleotridae	Eleotrinae	Eleotris	Eleotris	Eleotris	Eleotris oxycephala	Eleotris oxycephala	Eleotris oxycephala	Eleotris oxycephala	Eleotris oxycephala	Eleotris oxycephala	Eleotris oxycephala	unidentified Eleotris oxycephala	unidentified Eleotris oxycephala	unidentified Eleotris oxycephala	unidentified Eleotris oxycephala	unidentified Eleotris oxycephala	unidentified Eleotris oxycephala
otu_097	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Serranoidei	Serranidae	Serranidae	Serranidae	Serranidae	Epinephelinae	Epinephelini	Cromileptes	Cromileptes	Cromileptes altivelis	Cromileptes altivelis	Cromileptes altivelis	Cromileptes altivelis	Cromileptes altivelis	Cromileptes altivelis	Cromileptes altivelis	unidentified Cromileptes altivelis	unidentified Cromileptes altivelis	unidentified Cromileptes altivelis	unidentified Cromileptes altivelis	unidentified Cromileptes altivelis	unidentified Cromileptes altivelis
otu_098	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Moronidae	Moronidae	Moronidae	Moronidae	Moronidae	Moronidae	Moronidae	Moronidae	Dicentrarchus	Dicentrarchus	Dicentrarchus	Dicentrarchus	Dicentrarchus labrax	Dicentrarchus labrax	Dicentrarchus labrax	Dicentrarchus labrax	Dicentrarchus labrax	Dicentrarchus labrax	Dicentrarchus labrax	unidentified Dicentrarchus labrax	unidentified Dicentrarchus labrax	unidentified Dicentrarchus labrax	unidentified Dicentrarchus labrax	unidentified Dicentrarchus labrax	unidentified Dicentrarchus labrax
otu_099	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Myctophiformes	Myctophiformes	Myctophiformes	Myctophidae	Myctophidae	Myctophidae	Myctophidae	Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae
otu_100	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Clupei	Clupeiformes	Clupeiformes	Clupeoidei	Clupeidae	Clupeidae	Clupeidae	Clupeidae	Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae
otu_101	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Aulopiformes	Aulopiformes	Aulopiformes	Aulopoidei	Synodontidae	Synodontidae	Synodontidae	Synodontidae	Synodontinae	Synodus	Synodus	Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus
otu_102	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Cladistia	Polypteriformes	Polypteriformes	Polypteriformes	Polypteriformes	Polypteriformes	Polypteriformes	Polypteridae	Polypteridae	Polypteridae	Polypteridae	Polypteridae	Polypterus	Polypterus	Polypterus	Polypterus	Polypterus retropinnis	Polypterus retropinnis	Polypterus retropinnis	Polypterus retropinnis	Polypterus retropinnis	Polypterus retropinnis	Polypterus retropinnis	unidentified Polypterus retropinnis	unidentified Polypterus retropinnis	unidentified Polypterus retropinnis	unidentified Polypterus retropinnis	unidentified Polypterus retropinnis	unidentified Polypterus retropinnis
otu_103	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Carangiformes	Carangiformes	Carangiformes	Carangidae	Carangidae	Carangidae	Carangidae	Carangidae	Selar	Selar	Selar	Selar	Selar crumenophthalmus	Selar crumenophthalmus	Selar crumenophthalmus	Selar crumenophthalmus	Selar crumenophthalmus	Selar crumenophthalmus	Selar crumenophthalmus	unidentified Selar crumenophthalmus	unidentified Selar crumenophthalmus	unidentified Selar crumenophthalmus	unidentified Selar crumenophthalmus	unidentified Selar crumenophthalmus	unidentified Selar crumenophthalmus
otu_104	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha
otu_105	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Syngnathiformes	Syngnathiformes	Syngnathiformes	Mulloidea	Mullidae	Mullidae	Mullidae	Mullidae	Mulloidichthys	Mulloidichthys	Mulloidichthys	Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys
otu_106	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Soleidae	Soleidae	Soleidae	Soleidae	Pseudaesopia	Pseudaesopia	Pseudaesopia	Pseudaesopia	Pseudaesopia japonica	Pseudaesopia japonica	Pseudaesopia japonica	Pseudaesopia japonica	Pseudaesopia japonica	Pseudaesopia japonica	Pseudaesopia japonica	unidentified Pseudaesopia japonica	unidentified Pseudaesopia japonica	unidentified Pseudaesopia japonica	unidentified Pseudaesopia japonica	unidentified Pseudaesopia japonica	unidentified Pseudaesopia japonica
otu_107	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Centrarchiformes	Centrarchiformes	Centrarchiformes	Centrarchoidei	Centrarchoidei	Centrarchoidei	Centrarchoidei	Sinipercidae	Coreoperca	Coreoperca	Coreoperca	Coreoperca	Coreoperca kawamebari	Coreoperca kawamebari	Coreoperca kawamebari	Coreoperca kawamebari	Coreoperca kawamebari	Coreoperca kawamebari	Coreoperca kawamebari	unidentified Coreoperca kawamebari	unidentified Coreoperca kawamebari	unidentified Coreoperca kawamebari	unidentified Coreoperca kawamebari	unidentified Coreoperca kawamebari	unidentified Coreoperca kawamebari
otu_108	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Siluriformes	Loricarioidei	Callichthyidae	Callichthyidae	Callichthyidae	Callichthyidae	Corydoras	Corydoras	Corydoras	Corydoras	unidentified Corydoras	unidentified Corydoras	unidentified Corydoras	unidentified Corydoras	unidentified Corydoras	unidentified Corydoras	unidentified Corydoras	unidentified Corydoras	unidentified Corydoras	unidentified Corydoras	unidentified Corydoras	unidentified Corydoras	unidentified Corydoras
otu_109	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Anguilliformes	Anguilliformes	Anguilliformes	Anguilliformes	Ophichthidae	Ophichthidae	Ophichthidae	Ophichthidae	Ophichthidae	Ophichthinae	Ophisurus	Ophisurus	Ophisurus	Ophisurus macrorhynchos	Ophisurus macrorhynchos	Ophisurus macrorhynchos	Ophisurus macrorhynchos	Ophisurus macrorhynchos	Ophisurus macrorhynchos	Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos
otu_110	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Cyprinodontoidei	Poeciliidae	Poeciliidae	Poeciliidae	Poeciliidae	Poeciliinae	Poecilia	Poecilia	Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia
otu_111	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Cynoglossidae	Cynoglossidae	Cynoglossidae	Cynoglossidae	Cynoglossinae	Cynoglossus	Cynoglossus	Cynoglossus	Cynoglossus puncticeps	Cynoglossus puncticeps	Cynoglossus puncticeps	Cynoglossus puncticeps	Cynoglossus puncticeps	Cynoglossus puncticeps	Cynoglossus puncticeps	unidentified Cynoglossus puncticeps	unidentified Cynoglossus puncticeps	unidentified Cynoglossus puncticeps	unidentified Cynoglossus puncticeps	unidentified Cynoglossus puncticeps	unidentified Cynoglossus puncticeps
otu_112	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Albuliformes	Albuliformes	Albuliformes	Albuliformes	Albulidae	Albulidae	Albulidae	Albulidae	Albulidae	Pterothrissinae	Pterothrissus	Pterothrissus	Pterothrissus	Pterothrissus gissu	Pterothrissus gissu	Pterothrissus gissu	Pterothrissus gissu	Pterothrissus gissu	Pterothrissus gissu	Pterothrissus gissu	unidentified Pterothrissus gissu	unidentified Pterothrissus gissu	unidentified Pterothrissus gissu	unidentified Pterothrissus gissu	unidentified Pterothrissus gissu	unidentified Pterothrissus gissu
otu_113	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinidae	Cyprinidae	Cyprinidae	Smiliogastrinae	Oreichthys	Oreichthys	Oreichthys	Oreichthys crenuchoides	Oreichthys crenuchoides	Oreichthys crenuchoides	Oreichthys crenuchoides	Oreichthys crenuchoides	Oreichthys crenuchoides	Oreichthys crenuchoides	unidentified Oreichthys crenuchoides	unidentified Oreichthys crenuchoides	unidentified Oreichthys crenuchoides	unidentified Oreichthys crenuchoides	unidentified Oreichthys crenuchoides	unidentified Oreichthys crenuchoides
otu_114	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Siluriformes	Loricarioidei	Loricariidae	Loricariidae	Loricariidae	Loricariidae	Hypoptopomatinae	Hypoptopoma	Hypoptopoma	Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma
otu_115	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Cyprinodontoidei	Poeciliidae	Poeciliidae	Poeciliidae	Poeciliidae	Poeciliinae	Poeciliopsis	Poeciliopsis	Poeciliopsis	Poeciliopsis monacha	Poeciliopsis monacha	Poeciliopsis monacha	Poeciliopsis monacha	Poeciliopsis monacha	Poeciliopsis monacha	Poeciliopsis monacha	unidentified Poeciliopsis monacha	unidentified Poeciliopsis monacha	unidentified Poeciliopsis monacha	unidentified Poeciliopsis monacha	unidentified Poeciliopsis monacha	unidentified Poeciliopsis monacha
otu_116	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Holocentriformes	Holocentriformes	Holocentriformes	Holocentridae	Holocentridae	Holocentridae	Holocentridae	Holocentridae	Holocentrinae	Sargocentron	Sargocentron	Sargocentron	unidentified Sargocentron	unidentified Sargocentron	unidentified Sargocentron	unidentified Sargocentron	unidentified Sargocentron	unidentified Sargocentron	unidentified Sargocentron	unidentified Sargocentron	unidentified Sargocentron	unidentified Sargocentron	unidentified Sargocentron	unidentified Sargocentron	unidentified Sargocentron
otu_117	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Gobioidei	Gobiidae	Gobiidae	Gobiidae	Gobiidae	Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae
otu_118	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Bothidae	Bothidae	Bothidae	Bothidae	Chascanopsetta	Chascanopsetta	Chascanopsetta	Chascanopsetta	Chascanopsetta lugubris	Chascanopsetta lugubris	Chascanopsetta lugubris	Chascanopsetta lugubris	Chascanopsetta lugubris	Chascanopsetta lugubris	Chascanopsetta lugubris	unidentified Chascanopsetta lugubris	unidentified Chascanopsetta lugubris	unidentified Chascanopsetta lugubris	unidentified Chascanopsetta lugubris	unidentified Chascanopsetta lugubris	unidentified Chascanopsetta lugubris
otu_119	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Clupei	Clupeiformes	Clupeiformes	Clupeoidei	Clupeidae	Clupeidae	Clupeidae	Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae	unidentified Clupeidae
otu_120	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Lampriformes	Lampriformes	Lampriformes	Trachipteridae	Trachipteridae	Trachipteridae	Trachipteridae	Trachipteridae	Zu	Zu	Zu	Zu	Zu cristatus	Zu cristatus	Zu cristatus	Zu cristatus	Zu cristatus	Zu cristatus	Zu cristatus	unidentified Zu cristatus	unidentified Zu cristatus	unidentified Zu cristatus	unidentified Zu cristatus	unidentified Zu cristatus	unidentified Zu cristatus
otu_121	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Tetraodontiformes	Tetraodontiformes	Tetraodontiformes	Tetraodontoidei	Tetradontoidea	Tetradontoidea	Tetradontoidea	Tetraodontidae	Colomesus	Colomesus	Colomesus	Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus
otu_122	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Characiformes	Characoidei	Characidae	Characidae	Characidae	Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae	unidentified Characidae
otu_123	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Serranoidei	Serranidae	Serranidae	Serranidae	Serranidae	Epinephelinae	Epinephelini	Variola	Variola	Variola albimarginata	Variola albimarginata	Variola albimarginata	Variola albimarginata	Variola albimarginata	Variola albimarginata	Variola albimarginata	unidentified Variola albimarginata	unidentified Variola albimarginata	unidentified Variola albimarginata	unidentified Variola albimarginata	unidentified Variola albimarginata	unidentified Variola albimarginata
otu_124	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Tetraodontiformes	Tetraodontiformes	Tetraodontiformes	Tetraodontoidei	Tetradontoidea	Tetradontoidea	Tetradontoidea	Tetraodontidae	Canthigaster	Canthigaster	Canthigaster	Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster	unidentified Canthigaster
otu_125	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinidae	Cyprinidae	Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae	unidentified Cyprinidae
otu_126	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Paralichthyidae	Paralichthyidae	Paralichthyidae	Paralichthyidae	Pseudorhombus	Pseudorhombus	Pseudorhombus	Pseudorhombus	Pseudorhombus dupliciocellatus	Pseudorhombus dupliciocellatus	Pseudorhombus dupliciocellatus	Pseudorhombus dupliciocellatus	Pseudorhombus dupliciocellatus	Pseudorhombus dupliciocellatus	Pseudorhombus dupliciocellatus	unidentified Pseudorhombus dupliciocellatus	unidentified Pseudorhombus dupliciocellatus	unidentified Pseudorhombus dupliciocellatus	unidentified Pseudorhombus dupliciocellatus	unidentified Pseudorhombus dupliciocellatus	unidentified Pseudorhombus dupliciocellatus
otu_127	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Gobioidei	Odontobutidae	Odontobutidae	Odontobutidae	Odontobutidae	Perccottus	Perccottus	Perccottus	Perccottus	Perccottus glenii	Perccottus glenii	Perccottus glenii	Perccottus glenii	Perccottus glenii	Perccottus glenii	Perccottus glenii	unidentified Perccottus glenii	unidentified Perccottus glenii	unidentified Perccottus glenii	unidentified Perccottus glenii	unidentified Perccottus glenii	unidentified Perccottus glenii
otu_128	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Scombriformes	Scombriformes	Scombriformes	Scombridae	Scombridae	Scombridae	Scombridae	Scombridae	Scombrinae	Scombrini	Rastrelliger	Rastrelliger	Rastrelliger brachysoma	Rastrelliger brachysoma	Rastrelliger brachysoma	Rastrelliger brachysoma	Rastrelliger brachysoma	Rastrelliger brachysoma	Rastrelliger brachysoma	unidentified Rastrelliger brachysoma	unidentified Rastrelliger brachysoma	unidentified Rastrelliger brachysoma	unidentified Rastrelliger brachysoma	unidentified Rastrelliger brachysoma	unidentified Rastrelliger brachysoma
otu_129	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Aplocheiloidei	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae
otu_130	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Characiformes	Characoidei	Characidae	Characidae	Characidae	Characidae	Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae	unidentified Stethaprioninae
otu_131	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Lutjaniformes	Lutjaniformes	Lutjaniformes	Haemulidae	Haemulidae	Haemulidae	Haemulidae	Haemulidae	Parapristipoma	Parapristipoma	Parapristipoma	Parapristipoma	Parapristipoma trilineatum	Parapristipoma trilineatum	Parapristipoma trilineatum	Parapristipoma trilineatum	Parapristipoma trilineatum	Parapristipoma trilineatum	Parapristipoma trilineatum	unidentified Parapristipoma trilineatum	unidentified Parapristipoma trilineatum	unidentified Parapristipoma trilineatum	unidentified Parapristipoma trilineatum	unidentified Parapristipoma trilineatum	unidentified Parapristipoma trilineatum
otu_132	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Anguilliformes	Anguilliformes	Anguilliformes	Anguilliformes	Synaphobranchidae	Synaphobranchidae	Synaphobranchidae	Synaphobranchidae	Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae	unidentified Synaphobranchidae
otu_133	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gadiformes	Gadiformes	Gadiformes	Macrouroidei	Macrouridae	Macrouridae	Macrouridae	Macrouridae	Bathygadinae	Bathygadus	Bathygadus	Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus	unidentified Bathygadus
otu_134	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinidae	Cyprinidae	Cyprinidae	Smiliogastrinae	Puntigrus	Puntigrus	Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus
otu_135	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Sillaginidae	Sillaginidae	Sillaginidae	Sillaginidae	Sillaginidae	Sillaginidae	Sillaginidae	Sillaginidae	Sillago	Sillago	Sillago	Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago	unidentified Sillago
