query	superkingdom	kingdom	subkingdom	superphylum	phylum	subphylum	superclass	class	subclass	infraclass	cohort	subcohort	superorder	order	suborder	infraorder	parvorder	superfamily	family	subfamily	tribe	subtribe	genus	subgenus	section	subsection	series	species group	species subgroup	species	subspecies	varietas	forma	forma specialis	strain	isolate
otu_085	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Eleotroidei	Eleotridae	Eleotridae	Eleotridae	Eleotridae	Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae	unidentified Eleotrinae
otu_086	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei	unidentified Cyprinoidei
otu_087	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha
otu_088	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Trichonotoidei	Trichonotidae	Trichonotidae	Trichonotidae	Trichonotidae	Trichonotus	Trichonotus	Trichonotus	Trichonotus	Trichonotus elegans	Trichonotus elegans	Trichonotus elegans	Trichonotus elegans	Trichonotus elegans	Trichonotus elegans	Trichonotus elegans	unidentified Trichonotus elegans	unidentified Trichonotus elegans	unidentified Trichonotus elegans	unidentified Trichonotus elegans	unidentified Trichonotus elegans	unidentified Trichonotus elegans
otu_089	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Johnius	Johnius	Johnius	Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius	unidentified Johnius
otu_090	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Serranoidei	Serranidae	Serranidae	Serranidae	Serranidae	Epinephelinae	Epinephelini	Epinephelus	Epinephelus	Epinephelus areolatus	Epinephelus areolatus	Epinephelus areolatus	Epinephelus areolatus	Epinephelus areolatus	Epinephelus areolatus	Epinephelus areolatus	unidentified Epinephelus areolatus	unidentified Epinephelus areolatus	unidentified Epinephelus areolatus	unidentified Epinephelus areolatus	unidentified Epinephelus areolatus	unidentified Epinephelus areolatus
otu_091	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Syngnathiformes	Syngnathiformes	Syngnathiformes	Mulloidea	Mullidae	Mullidae	Mullidae	Mullidae	Mulloidichthys	Mulloidichthys	Mulloidichthys	Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys	unidentified Mulloidichthys
otu_092	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Moronidae	Moronidae	Moronidae	Moronidae	Moronidae	Moronidae	Moronidae	Moronidae	Dicentrarchus	Dicentrarchus	Dicentrarchus	Dicentrarchus	Dicentrarchus labrax	Dicentrarchus labrax	Dicentrarchus labrax	Dicentrarchus labrax	Dicentrarchus labrax	Dicentrarchus labrax	Dicentrarchus labrax	unidentified Dicentrarchus labrax	unidentified Dicentrarchus labrax	unidentified Dicentrarchus labrax	unidentified Dicentrarchus labrax	unidentified Dicentrarchus labrax	unidentified Dicentrarchus labrax
otu_093	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Labriformes	Labriformes	Labriformes	Labridae	Labridae	Labridae	Labridae	Labridae	Pseudolabrus	Pseudolabrus	Pseudolabrus	Pseudolabrus	Pseudolabrus eoethinus	Pseudolabrus eoethinus	Pseudolabrus eoethinus	Pseudolabrus eoethinus	Pseudolabrus eoethinus	Pseudolabrus eoethinus	Pseudolabrus eoethinus	unidentified Pseudolabrus eoethinus	unidentified Pseudolabrus eoethinus	unidentified Pseudolabrus eoethinus	unidentified Pseudolabrus eoethinus	unidentified Pseudolabrus eoethinus	unidentified Pseudolabrus eoethinus
otu_094	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha
otu_095	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Cyprinodontoidei	Poeciliidae	Poeciliidae	Poeciliidae	Poeciliidae	Poeciliinae	Poecilia	Poecilia	Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia	unidentified Poecilia
otu_096	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha	unidentified Euteleosteomorpha
otu_097	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Cichlomorphae	Cichlomorphae	Cichliformes	Cichlidae	Cichlidae	Cichlidae	Cichlidae	Cichlidae	Cichlasomatinae	Heroini	Symphysodon	Symphysodon	unidentified Symphysodon	unidentified Symphysodon	unidentified Symphysodon	unidentified Symphysodon	unidentified Symphysodon	unidentified Symphysodon	unidentified Symphysodon	unidentified Symphysodon	unidentified Symphysodon	unidentified Symphysodon	unidentified Symphysodon	unidentified Symphysodon	unidentified Symphysodon
otu_098	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Serranoidei	Serranidae	Serranidae	Serranidae	Serranidae	Epinephelinae	Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini	unidentified Epinephelini
otu_099	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Characiformes	Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei	unidentified Characoidei
otu_100	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Cladistia	Polypteriformes	Polypteriformes	Polypteriformes	Polypteriformes	Polypteriformes	Polypteriformes	Polypteridae	Polypteridae	Polypteridae	Polypteridae	Polypteridae	Polypterus	Polypterus	Polypterus	Polypterus	Polypterus retropinnis	Polypterus retropinnis	Polypterus retropinnis	Polypterus retropinnis	Polypterus retropinnis	Polypterus retropinnis	Polypterus retropinnis	unidentified Polypterus retropinnis	unidentified Polypterus retropinnis	unidentified Polypterus retropinnis	unidentified Polypterus retropinnis	unidentified Polypterus retropinnis	unidentified Polypterus retropinnis
otu_101	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Myctophiformes	Myctophiformes	Myctophiformes	Myctophidae	Myctophidae	Myctophidae	Myctophidae	Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae	unidentified Myctophidae
otu_102	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Carangiformes	Carangiformes	Carangiformes	Carangidae	Carangidae	Carangidae	Carangidae	Carangidae	Selar	Selar	Selar	Selar	Selar crumenophthalmus	Selar crumenophthalmus	Selar crumenophthalmus	Selar crumenophthalmus	Selar crumenophthalmus	Selar crumenophthalmus	Selar crumenophthalmus	unidentified Selar crumenophthalmus	unidentified Selar crumenophthalmus	unidentified Selar crumenophthalmus	unidentified Selar crumenophthalmus	unidentified Selar crumenophthalmus	unidentified Selar crumenophthalmus
otu_103	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Centrarchiformes	Centrarchiformes	Centrarchiformes	Centrarchoidei	Centrarchoidei	Centrarchoidei	Centrarchoidei	Sinipercidae	Coreoperca	Coreoperca	Coreoperca	Coreoperca	Coreoperca kawamebari	Coreoperca kawamebari	Coreoperca kawamebari	Coreoperca kawamebari	Coreoperca kawamebari	Coreoperca kawamebari	Coreoperca kawamebari	unidentified Coreoperca kawamebari	unidentified Coreoperca kawamebari	unidentified Coreoperca kawamebari	unidentified Coreoperca kawamebari	unidentified Coreoperca kawamebari	unidentified Coreoperca kawamebari
otu_104	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Siluriformes	Loricarioidei	Callichthyidae	Callichthyidae	Callichthyidae	Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae	unidentified Callichthyidae
otu_105	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Acheilognathidae	Acheilognathidae	Acheilognathidae	Acheilognathidae	Rhodeus	Rhodeus	Rhodeus	Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus	unidentified Rhodeus
otu_106	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Aulopiformes	Aulopiformes	Aulopiformes	Aulopoidei	Synodontidae	Synodontidae	Synodontidae	Synodontidae	Synodontinae	Synodus	Synodus	Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus	unidentified Synodus
otu_107	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Eleotroidei	Eleotridae	Eleotridae	Eleotridae	Eleotridae	Eleotrinae	Eleotris	Eleotris	Eleotris	Eleotris oxycephala	Eleotris oxycephala	Eleotris oxycephala	Eleotris oxycephala	Eleotris oxycephala	Eleotris oxycephala	Eleotris oxycephala	unidentified Eleotris oxycephala	unidentified Eleotris oxycephala	unidentified Eleotris oxycephala	unidentified Eleotris oxycephala	unidentified Eleotris oxycephala	unidentified Eleotris oxycephala
otu_108	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Clupei	Clupeiformes	Clupeiformes	Clupeoidei	Clupeidae	Clupeidae	Clupeidae	Clupeidae	Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae	unidentified Pellonulinae
otu_109	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Soleidae	Soleidae	Soleidae	Soleidae	Pseudaesopia	Pseudaesopia	Pseudaesopia	Pseudaesopia	Pseudaesopia japonica	Pseudaesopia japonica	Pseudaesopia japonica	Pseudaesopia japonica	Pseudaesopia japonica	Pseudaesopia japonica	Pseudaesopia japonica	unidentified Pseudaesopia japonica	unidentified Pseudaesopia japonica	unidentified Pseudaesopia japonica	unidentified Pseudaesopia japonica	unidentified Pseudaesopia japonica	unidentified Pseudaesopia japonica
otu_110	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Anguilliformes	Anguilliformes	Anguilliformes	Anguilliformes	Ophichthidae	Ophichthidae	Ophichthidae	Ophichthidae	Ophichthidae	Ophichthinae	Ophisurus	Ophisurus	Ophisurus	Ophisurus macrorhynchos	Ophisurus macrorhynchos	Ophisurus macrorhynchos	Ophisurus macrorhynchos	Ophisurus macrorhynchos	Ophisurus macrorhynchos	Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos	unidentified Ophisurus macrorhynchos
otu_111	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Paralichthyidae	Paralichthyidae	Paralichthyidae	Paralichthyidae	Pseudorhombus	Pseudorhombus	Pseudorhombus	Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus	unidentified Pseudorhombus
otu_112	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Gobioidei	Gobiidae	Gobiidae	Gobiidae	Gobiidae	Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae	unidentified Gobionellinae
otu_113	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Cynoglossidae	Cynoglossidae	Cynoglossidae	Cynoglossidae	Cynoglossinae	Cynoglossus	Cynoglossus	Cynoglossus	Cynoglossus puncticeps	Cynoglossus puncticeps	Cynoglossus puncticeps	Cynoglossus puncticeps	Cynoglossus puncticeps	Cynoglossus puncticeps	Cynoglossus puncticeps	unidentified Cynoglossus puncticeps	unidentified Cynoglossus puncticeps	unidentified Cynoglossus puncticeps	unidentified Cynoglossus puncticeps	unidentified Cynoglossus puncticeps	unidentified Cynoglossus puncticeps
otu_114	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Siluriformes	Loricarioidei	Loricariidae	Loricariidae	Loricariidae	Loricariidae	Hypoptopomatinae	Hypoptopoma	Hypoptopoma	Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma	unidentified Hypoptopoma
otu_115	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Cyprinodontoidei	Poeciliidae	Poeciliidae	Poeciliidae	Poeciliidae	Poeciliinae	Poeciliopsis	Poeciliopsis	Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis	unidentified Poeciliopsis
otu_116	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Characiformes	Characoidei	Characidae	Characidae	Characidae	Characidae	Stethaprioninae	Psalidodon	Psalidodon	Psalidodon	unidentified Psalidodon	unidentified Psalidodon	unidentified Psalidodon	unidentified Psalidodon	unidentified Psalidodon	unidentified Psalidodon	unidentified Psalidodon	unidentified Psalidodon	unidentified Psalidodon	unidentified Psalidodon	unidentified Psalidodon	unidentified Psalidodon	unidentified Psalidodon
otu_117	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Bothidae	Bothidae	Bothidae	Bothidae	Chascanopsetta	Chascanopsetta	Chascanopsetta	Chascanopsetta	Chascanopsetta lugubris	Chascanopsetta lugubris	Chascanopsetta lugubris	Chascanopsetta lugubris	Chascanopsetta lugubris	Chascanopsetta lugubris	Chascanopsetta lugubris	unidentified Chascanopsetta lugubris	unidentified Chascanopsetta lugubris	unidentified Chascanopsetta lugubris	unidentified Chascanopsetta lugubris	unidentified Chascanopsetta lugubris	unidentified Chascanopsetta lugubris
otu_118	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Aplocheiloidei	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae	unidentified Nothobranchiidae
otu_119	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Holocentriformes	Holocentriformes	Holocentriformes	Holocentridae	Holocentridae	Holocentridae	Holocentridae	Holocentridae	Holocentrinae	Sargocentron	Sargocentron	Sargocentron	Sargocentron rubrum	Sargocentron rubrum	Sargocentron rubrum	Sargocentron rubrum	Sargocentron rubrum	Sargocentron rubrum	Sargocentron rubrum	unidentified Sargocentron rubrum	unidentified Sargocentron rubrum	unidentified Sargocentron rubrum	unidentified Sargocentron rubrum	unidentified Sargocentron rubrum	unidentified Sargocentron rubrum
otu_120	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Lampriformes	Lampriformes	Lampriformes	Trachipteridae	Trachipteridae	Trachipteridae	Trachipteridae	Trachipteridae	Zu	Zu	Zu	Zu	Zu cristatus	Zu cristatus	Zu cristatus	Zu cristatus	Zu cristatus	Zu cristatus	Zu cristatus	unidentified Zu cristatus	unidentified Zu cristatus	unidentified Zu cristatus	unidentified Zu cristatus	unidentified Zu cristatus	unidentified Zu cristatus
otu_121	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Percopsiformes	Percopsiformes	Percopsiformes	Percopsoidei	Percopsidae	Percopsidae	Percopsidae	Percopsidae	Percopsis	Percopsis	Percopsis	Percopsis	unidentified Percopsis	unidentified Percopsis	unidentified Percopsis	unidentified Percopsis	unidentified Percopsis	unidentified Percopsis	unidentified Percopsis	unidentified Percopsis	unidentified Percopsis	unidentified Percopsis	unidentified Percopsis	unidentified Percopsis	unidentified Percopsis
otu_122	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Tetraodontiformes	Tetraodontiformes	Tetraodontiformes	Tetraodontoidei	Tetradontoidea	Tetradontoidea	Tetradontoidea	Tetraodontidae	Colomesus	Colomesus	Colomesus	Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus	unidentified Colomesus
otu_123	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinidae	Cyprinidae	Cyprinidae	Smiliogastrinae	Puntigrus	Puntigrus	Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus	unidentified Puntigrus
otu_124	Eukaryota	Metazoa	Chordata	Chordata	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Albuliformes	Albuliformes	Albuliformes	Albuliformes	Albulidae	Albulidae	Albulidae	Albulidae	Albulidae	Pterothrissinae	Pterothrissus	Pterothrissus	Pterothrissus	Pterothrissus gissu	Pterothrissus gissu	Pterothrissus gissu	Pterothrissus gissu	Pterothrissus gissu	Pterothrissus gissu	Pterothrissus gissu	unidentified Pterothrissus gissu	unidentified Pterothrissus gissu	unidentified Pterothrissus gissu	unidentified Pterothrissus gissu	unidentified Pterothrissus gissu	unidentified Pterothrissus gissu
