samplename	otu_001	otu_002	otu_003	otu_004	otu_005	otu_006	otu_007	otu_008	otu_009	otu_010	otu_011	otu_012	otu_013	otu_014	otu_015	otu_016	otu_017	otu_018	otu_019	otu_020	otu_021	otu_022	otu_023	otu_024	otu_025	otu_026	otu_027	otu_028	otu_029	otu_030	otu_031	otu_032	otu_033	otu_034	otu_035	otu_036	otu_037	otu_038	otu_039	otu_040	otu_041	otu_042	otu_043	otu_044	otu_045	otu_046	otu_047	otu_048	otu_049	otu_050	otu_051	otu_052	otu_053	otu_054	otu_055	otu_056	otu_057	otu_058	otu_059	otu_060	otu_061	otu_062	otu_063	otu_064	otu_065	otu_066	otu_067	otu_068	otu_069	otu_070	otu_071	otu_072	otu_073	otu_074	otu_075	otu_076	otu_077	otu_078	otu_079	otu_080	otu_081	otu_082	otu_083	otu_084	otu_085	otu_086	otu_087	otu_088	otu_089	otu_090	otu_091	otu_092	otu_093	otu_094	otu_095	otu_096	otu_097	otu_098	otu_099	otu_100	otu_101	otu_102	otu_103	otu_104	otu_105	otu_106	otu_107	otu_108	otu_109	otu_110	otu_111	otu_112	otu_113	otu_114	otu_115	otu_116	otu_117	otu_118	otu_119	otu_120	otu_121	otu_122	otu_123	otu_124	otu_125	otu_126	otu_127	otu_128	otu_129	otu_130	otu_131	otu_132	otu_133	otu_134	otu_135	otu_136	otu_137	otu_138	otu_139	otu_140	otu_141	otu_142	otu_143	otu_144	otu_145	otu_146	otu_147	otu_148	otu_149	otu_150	otu_151	otu_152	otu_153	otu_154	otu_155	otu_156	otu_157	otu_158	otu_159	otu_160	otu_161	otu_162	otu_163	otu_164	otu_165	otu_166	otu_167	otu_168	otu_169	otu_170	otu_171	otu_172	otu_173	otu_174	otu_175	otu_176	otu_177	otu_178	otu_179	otu_180	otu_181	otu_182	otu_183	otu_184	otu_185	otu_186	otu_187	otu_188	otu_189	otu_190	otu_191	otu_192	otu_193	otu_194	otu_195	otu_196	otu_197	otu_198	otu_199	otu_200	otu_201	otu_202	otu_203	otu_204	otu_205	otu_206	otu_207	otu_208	otu_209
ClaidentTutorial__Sample11__MiFish	6238.53211009174	3119.26605504587	1559.63302752294	6238.53211009174	6238.53211009174	1559.63302752294	4678.89908256881	3119.26605504587	6238.53211009174	6238.53211009174	7798.16513761468	1559.63302752294	6238.53211009174	3119.26605504587	3119.26605504587	4678.89908256881	10917.4311926606	6238.53211009174	4678.89908256881	0	6238.53211009174	7798.16513761468	0	6238.53211009174	4678.89908256881	0	0	1559.63302752294	0	4678.89908256881	0	0	0	0	0	0	0	3119.26605504587	0	0	0	0	0	0	12477.0642201835	0	4678.89908256881	0	0	0	3119.26605504587	0	0	6238.53211009174	0	4678.89908256881	7798.16513761468	0	0	1559.63302752294	0	0	0	0	0	0	0	6238.53211009174	3119.26605504587	0	0	0	0	0	9357.79816513762	0	0	0	0	0	0	4678.89908256881	3119.26605504587	0	0	0	0	0	0	0	0	0	0	0	0	4678.89908256881	0	0	0	0	3119.26605504587	0	0	0	0	3119.26605504587	0	0	4678.89908256881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3119.26605504587	0	0	0	0	1559.63302752294	0	0	0	0	0	0	0	0	0	4678.89908256881	0	0	0	0	0	0	0	0	0	1559.63302752294	0	0	0	0	0	6238.53211009174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4678.89908256881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample12__MiFish	6710.52631578947	8947.36842105263	4473.68421052632	6710.52631578947	2236.84210526316	11184.2105263158	4473.68421052632	6710.52631578947	8947.36842105263	8947.36842105263	4473.68421052632	4473.68421052632	6710.52631578947	4473.68421052632	11184.2105263158	0	4473.68421052632	8947.36842105263	6710.52631578947	0	0	8947.36842105263	0	8947.36842105263	6710.52631578947	0	0	4473.68421052632	13421.0526315789	6710.52631578947	6710.52631578947	0	0	0	0	0	0	2236.84210526316	17894.7368421053	0	0	0	0	0	0	0	8947.36842105263	0	0	0	13421.0526315789	4473.68421052632	0	8947.36842105263	0	11184.2105263158	6710.52631578947	0	0	15657.8947368421	0	0	0	0	0	0	0	2236.84210526316	8947.36842105263	0	0	0	2236.84210526316	0	6710.52631578947	0	0	0	0	0	0	0	2236.84210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2236.84210526316	0	2236.84210526316	0	0	0	4473.68421052632	0	0	15657.8947368421	0	0	8947.36842105263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2236.84210526316	0	0	0	0	0	11184.2105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4473.68421052632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2236.84210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample13__MiFish	3984.375	6640.625	5312.5	3984.375	2656.25	2656.25	2656.25	1328.125	2656.25	2656.25	1328.125	3984.375	1328.125	0	0	0	2656.25	5312.5	3984.375	10625	0	6640.625	0	0	1328.125	0	0	3984.375	6640.625	7968.75	3984.375	0	3984.375	0	5312.5	3984.375	0	3984.375	2656.25	0	0	0	0	0	5312.5	0	0	2656.25	0	0	5312.5	6640.625	0	5312.5	0	1328.125	1328.125	3984.375	0	1328.125	0	0	0	0	0	0	0	5312.5	0	0	0	0	0	0	2656.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1328.125	0	2656.25	0	0	0	3984.375	0	0	0	0	0	2656.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9296.875	0	0	0	0	0	3984.375	0	0	0	5312.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6640.625	0	0	0	0	0	0	0	0	0	1328.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2656.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample14__MiFish	10967.7419354839	8225.8064516129	8225.8064516129	19193.5483870968	8225.8064516129	13709.6774193548	5483.87096774194	5483.87096774194	13709.6774193548	5483.87096774194	0	10967.7419354839	16451.6129032258	0	0	8225.8064516129	2741.93548387097	0	8225.8064516129	10967.7419354839	0	8225.8064516129	0	0	16451.6129032258	0	0	10967.7419354839	13709.6774193548	0	10967.7419354839	0	13709.6774193548	0	10967.7419354839	2741.93548387097	0	16451.6129032258	2741.93548387097	0	5483.87096774194	5483.87096774194	0	0	2741.93548387097	8225.8064516129	0	8225.8064516129	0	0	10967.7419354839	0	2741.93548387097	0	0	10967.7419354839	8225.8064516129	8225.8064516129	0	8225.8064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	16451.6129032258	0	0	0	0	0	0	0	0	2741.93548387097	0	0	0	0	0	0	0	0	0	0	0	8225.8064516129	0	0	0	0	0	0	5483.87096774194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16451.6129032258	0	0	0	0	0	8225.8064516129	0	0	0	2741.93548387097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5483.87096774194	0	10967.7419354839	0	0	0	0	0
ClaidentTutorial__Sample15__MiFish	2073.17073170732	2073.17073170732	5182.92682926829	3109.75609756098	3109.75609756098	0	0	3109.75609756098	3109.75609756098	5182.92682926829	0	3109.75609756098	4146.34146341463	0	1036.58536585366	5182.92682926829	2073.17073170732	0	0	6219.51219512195	0	2073.17073170732	0	0	2073.17073170732	0	0	4146.34146341463	2073.17073170732	0	1036.58536585366	0	2073.17073170732	0	1036.58536585366	2073.17073170732	0	2073.17073170732	3109.75609756098	0	4146.34146341463	4146.34146341463	0	0	4146.34146341463	3109.75609756098	0	0	0	0	2073.17073170732	1036.58536585366	6219.51219512195	0	0	4146.34146341463	0	1036.58536585366	0	4146.34146341463	0	0	0	0	0	2073.17073170732	0	0	0	0	0	0	0	3109.75609756098	0	0	0	0	0	0	0	0	1036.58536585366	0	3109.75609756098	0	0	0	0	0	0	0	0	0	5182.92682926829	0	0	2073.17073170732	0	0	0	5182.92682926829	0	0	0	0	0	0	0	0	0	0	3109.75609756098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2073.17073170732	0	0	0	0	0	0	0	0	0	0	6219.51219512195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5182.92682926829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3109.75609756098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample16__MiFish	7640.44943820225	3820.22471910112	11460.6741573034	7640.44943820225	0	0	0	3820.22471910112	0	9550.56179775281	0	3820.22471910112	7640.44943820225	0	3820.22471910112	1910.11235955056	0	0	0	5730.33707865169	0	1910.11235955056	0	0	0	0	0	7640.44943820225	7640.44943820225	0	11460.6741573034	0	9550.56179775281	0	3820.22471910112	5730.33707865169	3820.22471910112	0	1910.11235955056	0	5730.33707865169	11460.6741573034	0	0	0	1910.11235955056	0	3820.22471910112	0	0	9550.56179775281	11460.6741573034	1910.11235955056	0	0	7640.44943820225	0	0	0	3820.22471910112	0	0	0	0	0	5730.33707865169	9550.56179775281	0	0	0	3820.22471910112	0	5730.33707865169	3820.22471910112	0	0	0	9550.56179775281	0	0	5730.33707865169	0	0	0	0	7640.44943820225	0	0	0	0	0	0	0	0	1910.11235955056	0	0	11460.6741573034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7640.44943820225	0	0	0	0	0	0	0	0	5730.33707865169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7640.44943820225	0	0	0	0	0	0	9550.56179775281	0	0	0	5730.33707865169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3820.22471910112	0
ClaidentTutorial__Sample17__MiFish	6938.77551020408	6938.77551020408	24285.7142857143	6938.77551020408	0	0	0	0	3469.38775510204	10408.1632653061	0	0	0	0	10408.1632653061	17346.9387755102	0	0	0	20816.3265306122	0	6938.77551020408	0	0	6938.77551020408	0	0	20816.3265306122	3469.38775510204	0	6938.77551020408	0	6938.77551020408	0	17346.9387755102	6938.77551020408	20816.3265306122	0	6938.77551020408	0	17346.9387755102	6938.77551020408	0	0	0	10408.1632653061	0	17346.9387755102	0	0	0	17346.9387755102	10408.1632653061	0	0	0	0	10408.1632653061	10408.1632653061	0	0	0	0	0	0	0	6938.77551020408	0	0	3469.38775510204	3469.38775510204	0	10408.1632653061	0	0	0	0	13877.5510204082	0	0	3469.38775510204	0	0	0	3469.38775510204	6938.77551020408	0	0	0	0	6938.77551020408	3469.38775510204	0	3469.38775510204	20816.3265306122	0	0	13877.5510204082	0	0	0	0	0	0	0	0	0	0	0	6938.77551020408	0	0	10408.1632653061	0	0	0	0	0	0	0	0	6938.77551020408	0	0	0	0	0	17346.9387755102	0	0	0	0	0	0	0	0	0	0	0	0	6938.77551020408	0	0	0	0	0	0	0	0	0	17346.9387755102	10408.1632653061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13877.5510204082	0	0	0	0	0	0	0	0	17346.9387755102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample18__MiFish	7234.04255319149	9042.55319148936	0	3617.02127659574	0	0	0	0	3617.02127659574	0	0	0	0	0	1808.51063829787	0	0	0	0	7234.04255319149	0	5425.53191489362	0	0	5425.53191489362	0	0	10851.0638297872	1808.51063829787	0	5425.53191489362	7234.04255319149	7234.04255319149	0	7234.04255319149	7234.04255319149	1808.51063829787	0	1808.51063829787	0	5425.53191489362	3617.02127659574	0	0	0	9042.55319148936	0	5425.53191489362	0	0	0	5425.53191489362	3617.02127659574	0	0	0	0	14468.085106383	5425.53191489362	0	0	0	0	0	0	0	9042.55319148936	0	0	3617.02127659574	9042.55319148936	0	5425.53191489362	0	0	0	0	5425.53191489362	3617.02127659574	0	5425.53191489362	0	0	0	7234.04255319149	1808.51063829787	0	0	0	0	9042.55319148936	5425.53191489362	0	1808.51063829787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3617.02127659574	0	0	0	5425.53191489362	3617.02127659574	0	0	0	3617.02127659574	0	7234.04255319149	3617.02127659574	3617.02127659574	3617.02127659574	0	0	0	3617.02127659574	7234.04255319149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5425.53191489362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7234.04255319149	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample19__MiFish	6144.57831325301	2048.19277108434	0	8192.77108433735	0	0	0	0	6144.57831325301	0	0	0	0	0	12289.156626506	6144.57831325301	0	0	0	10240.9638554217	0	6144.57831325301	0	0	0	0	0	4096.38554216867	8192.77108433735	0	4096.38554216867	12289.156626506	6144.57831325301	0	4096.38554216867	8192.77108433735	6144.57831325301	0	0	0	4096.38554216867	4096.38554216867	0	0	0	6144.57831325301	0	10240.9638554217	4096.38554216867	0	0	0	12289.156626506	0	0	0	6144.57831325301	0	6144.57831325301	0	0	0	0	0	0	0	0	0	0	4096.38554216867	8192.77108433735	0	0	0	0	0	0	2048.19277108434	2048.19277108434	0	6144.57831325301	0	0	0	10240.9638554217	6144.57831325301	0	0	0	0	4096.38554216867	10240.9638554217	0	6144.57831325301	0	0	0	0	0	2048.19277108434	0	0	0	10240.9638554217	0	0	0	0	0	4096.38554216867	0	0	0	8192.77108433735	0	0	0	0	2048.19277108434	0	8192.77108433735	0	2048.19277108434	10240.9638554217	0	0	0	0	10240.9638554217	0	0	0	0	0	0	8192.77108433735	0	0	0	0	0	0	0	0	0	12289.156626506	0	0	0	0	0	0	0	0	0	0	0	2048.19277108434	0	0	2048.19277108434	0	0	6144.57831325301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample20__MiFish	5049.50495049505	3366.33663366337	0	0	0	0	0	0	5049.50495049505	0	0	0	0	0	1683.16831683168	0	0	0	0	6732.67326732673	0	3366.33663366337	0	0	0	0	0	0	8415.84158415842	0	5049.50495049505	3366.33663366337	1683.16831683168	0	5049.50495049505	0	1683.16831683168	0	0	0	6732.67326732673	0	0	0	0	0	0	0	0	0	0	0	1683.16831683168	0	0	0	5049.50495049505	0	5049.50495049505	0	0	0	5049.50495049505	3366.33663366337	0	0	0	0	0	5049.50495049505	8415.84158415842	0	0	0	0	0	0	0	6732.67326732673	0	6732.67326732673	0	0	0	6732.67326732673	3366.33663366337	0	0	0	0	3366.33663366337	6732.67326732673	0	1683.16831683168	0	0	0	0	0	5049.50495049505	0	0	0	10099.0099009901	0	0	0	0	0	5049.50495049505	0	0	0	3366.33663366337	0	0	0	0	8415.84158415842	0	3366.33663366337	0	10099.0099009901	3366.33663366337	0	0	0	0	5049.50495049505	0	0	0	0	0	0	5049.50495049505	0	0	0	0	0	0	0	0	0	6732.67326732673	0	0	0	0	0	0	0	0	0	0	0	1683.16831683168	0	0	8415.84158415842	0	0	0	0	0	0	0	11782.1782178218	0	0	0	0	0	0	0	0	0	0	3366.33663366337	8415.84158415842	0	3366.33663366337	0	6732.67326732673	0	0	0	0	0	8415.84158415842	0	0	0	0	0	0	0	0	0	3366.33663366337	0	0	0	0	0	0	0	0
