samplename	otu_001	otu_002	otu_003	otu_004	otu_005	otu_006	otu_007	otu_008	otu_009	otu_010	otu_011	otu_012	otu_013	otu_014	otu_015	otu_016	otu_017	otu_018	otu_019	otu_020	otu_021	otu_022	otu_023	otu_024	otu_025	otu_026	otu_027	otu_028	otu_029	otu_030	otu_031	otu_032	otu_033	otu_034	otu_035	otu_036	otu_037	otu_038	otu_039	otu_040	otu_041	otu_042	otu_043	otu_044	otu_045	otu_046	otu_047	otu_048	otu_049	otu_050	otu_051	otu_052	otu_053	otu_054	otu_055	otu_056	otu_057	otu_058	otu_059	otu_060	otu_061	otu_062	otu_063	otu_064	otu_065	otu_066	otu_067	otu_068	otu_069	otu_070	otu_071	otu_072	otu_073	otu_074	otu_075	otu_076	otu_077	otu_078	otu_079	otu_080	otu_081	otu_082	otu_083	otu_084	otu_085	otu_086	otu_087	otu_088	otu_089	otu_090	otu_091	otu_092	otu_093	otu_094	otu_095	otu_096	otu_097	otu_098	otu_099	otu_100	otu_101	otu_102	otu_103	otu_104	otu_105	otu_106	otu_107	otu_108	otu_109	otu_110	otu_111	otu_112	otu_113	otu_114	otu_115	otu_116	otu_117	otu_118	otu_119	otu_120	otu_121	otu_122	otu_123	otu_124	otu_125	otu_126	otu_127	otu_128	otu_129	otu_130	otu_131	otu_132	otu_133	otu_134	otu_135	otu_136	otu_137	otu_138	otu_139	otu_140	otu_141	otu_142	otu_143	otu_144	otu_145	otu_146	otu_147	otu_148	otu_149	otu_150	otu_151	otu_152	otu_153	otu_154	otu_155	otu_156	otu_157	otu_158	otu_159	otu_160	otu_161	otu_162	otu_163	otu_164	otu_165	otu_166	otu_167	otu_168	otu_169	otu_170	otu_171	otu_172	otu_173	otu_174	otu_175	otu_176	otu_177	otu_178	otu_179	otu_180	otu_181	otu_182	otu_183	otu_184	otu_185	otu_186	otu_187	otu_188	otu_189	otu_190	otu_191	otu_192	otu_193	otu_194	otu_195	otu_196	otu_197	otu_198	otu_199	otu_200	otu_201	otu_202	otu_203	otu_204	otu_205	otu_206	otu_207	otu_208	otu_209
ClaidentTutorial__Sample11__MiFish	8360.65573770492	8360.65573770492	5573.77049180328	2786.88524590164	16721.3114754098	5573.77049180328	8360.65573770492	2786.88524590164	5573.77049180328	16721.3114754098	11147.5409836066	13934.4262295082	2786.88524590164	11147.5409836066	8360.65573770492	13934.4262295082	11147.5409836066	8360.65573770492	2786.88524590164	0	5573.77049180328	11147.5409836066	0	8360.65573770492	5573.77049180328	0	0	5573.77049180328	0	5573.77049180328	0	0	0	0	0	0	0	8360.65573770492	0	0	0	0	16721.3114754098	0	2786.88524590164	0	5573.77049180328	0	0	0	8360.65573770492	0	0	19508.1967213115	0	0	16721.3114754098	0	0	8360.65573770492	0	0	0	0	0	0	0	13934.4262295082	11147.5409836066	0	0	0	0	0	11147.5409836066	0	0	0	0	0	0	0	8360.65573770492	0	0	0	0	0	0	0	0	0	0	0	0	8360.65573770492	0	0	0	0	8360.65573770492	0	0	0	0	11147.5409836066	0	0	11147.5409836066	0	0	2786.88524590164	0	0	0	0	0	0	0	0	0	0	0	0	13934.4262295082	0	0	0	0	11147.5409836066	0	0	0	0	0	0	0	0	0	8360.65573770492	0	0	0	0	0	0	0	0	0	2786.88524590164	0	0	0	0	0	11147.5409836066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11147.5409836066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample12__MiFish	1683.16831683168	3366.33663366337	1683.16831683168	3366.33663366337	1683.16831683168	5049.50495049505	3366.33663366337	5049.50495049505	5049.50495049505	1683.16831683168	3366.33663366337	3366.33663366337	5049.50495049505	6732.67326732673	5049.50495049505	0	10099.0099009901	5049.50495049505	8415.84158415841	0	0	1683.16831683168	0	0	3366.33663366337	0	0	5049.50495049505	6732.67326732673	1683.16831683168	8415.84158415841	0	0	0	0	0	0	5049.50495049505	3366.33663366337	0	0	0	0	0	3366.33663366337	0	6732.67326732673	0	0	0	6732.67326732673	5049.50495049505	0	5049.50495049505	0	6732.67326732673	6732.67326732673	0	0	3366.33663366337	0	0	0	0	0	0	0	0	3366.33663366337	0	0	0	6732.67326732673	0	3366.33663366337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10099.0099009901	0	10099.0099009901	0	0	0	5049.50495049505	0	0	5049.50495049505	0	0	8415.84158415841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6732.67326732673	0	0	0	0	0	5049.50495049505	0	0	0	0	0	0	10099.0099009901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5049.50495049505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6732.67326732673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample13__MiFish	4829.54545454545	1931.81818181818	5795.45454545455	2897.72727272727	2897.72727272727	1931.81818181818	4829.54545454545	965.909090909091	965.909090909091	965.909090909091	2897.72727272727	965.909090909091	2897.72727272727	0	0	0	3863.63636363636	4829.54545454545	965.909090909091	1931.81818181818	0	1931.81818181818	0	0	2897.72727272727	0	0	1931.81818181818	4829.54545454545	4829.54545454545	1931.81818181818	0	2897.72727272727	0	2897.72727272727	5795.45454545455	0	3863.63636363636	4829.54545454545	0	0	0	0	0	1931.81818181818	0	0	965.909090909091	0	0	2897.72727272727	2897.72727272727	0	7727.27272727273	0	965.909090909091	2897.72727272727	1931.81818181818	0	965.909090909091	0	0	0	0	0	0	0	1931.81818181818	0	0	0	0	0	0	2897.72727272727	0	0	0	0	0	0	0	965.909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2897.72727272727	0	4829.54545454545	0	0	0	965.909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1931.81818181818	0	0	0	0	0	965.909090909091	0	0	0	1931.81818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965.909090909091	0	0	0	0	0	0	0	0	0	2897.72727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2897.72727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample14__MiFish	5913.04347826087	1478.26086956522	4434.78260869565	5913.04347826087	1478.26086956522	4434.78260869565	0	0	5913.04347826087	8869.56521739131	0	8869.56521739131	7391.30434782609	0	0	2956.52173913044	7391.30434782609	0	7391.30434782609	7391.30434782609	0	2956.52173913044	0	0	5913.04347826087	0	0	4434.78260869565	5913.04347826087	0	4434.78260869565	0	1478.26086956522	0	1478.26086956522	7391.30434782609	0	2956.52173913044	5913.04347826087	0	5913.04347826087	4434.78260869565	0	0	0	2956.52173913044	0	7391.30434782609	0	0	7391.30434782609	1478.26086956522	2956.52173913044	0	0	5913.04347826087	0	4434.78260869565	0	2956.52173913044	0	0	0	0	0	0	0	2956.52173913044	0	0	0	0	0	2956.52173913044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2956.52173913044	0	0	1478.26086956522	0	0	0	7391.30434782609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7391.30434782609	0	0	0	0	0	5913.04347826087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1478.26086956522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7391.30434782609	0	4434.78260869565	0	0	0	0	0
ClaidentTutorial__Sample15__MiFish	4096.38554216867	4096.38554216867	16385.5421686747	8192.77108433735	2048.19277108434	0	0	6144.57831325301	12289.156626506	2048.19277108434	0	6144.57831325301	10240.9638554217	0	6144.57831325301	8192.77108433735	4096.38554216867	0	0	6144.57831325301	0	8192.77108433735	0	0	6144.57831325301	0	0	6144.57831325301	6144.57831325301	0	4096.38554216867	0	2048.19277108434	0	4096.38554216867	12289.156626506	0	0	12289.156626506	0	6144.57831325301	10240.9638554217	0	0	4096.38554216867	10240.9638554217	0	8192.77108433735	0	0	8192.77108433735	2048.19277108434	8192.77108433735	0	0	4096.38554216867	0	8192.77108433735	0	2048.19277108434	0	0	0	0	0	0	2048.19277108434	0	0	0	0	0	6144.57831325301	12289.156626506	0	0	0	2048.19277108434	0	0	0	0	6144.57831325301	0	8192.77108433735	0	0	0	0	0	0	0	0	0	6144.57831325301	0	0	2048.19277108434	0	0	0	4096.38554216867	0	0	0	0	0	0	0	0	0	0	8192.77108433735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096.38554216867	0	0	0	0	0	0	0	0	0	0	4096.38554216867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6144.57831325301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096.38554216867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample16__MiFish	0	6800	1700	8500	0	0	0	3400	0	1700	0	3400	1700	0	3400	5100	0	0	0	5100	0	3400	0	0	8500	0	0	3400	5100	0	0	0	6800	0	3400	11900	8500	0	5100	0	5100	6800	0	0	0	5100	0	3400	0	0	5100	5100	5100	0	0	6800	0	3400	0	5100	0	0	0	0	0	3400	8500	0	0	5100	10200	0	6800	6800	0	0	0	1700	0	0	3400	0	0	0	0	3400	0	0	0	0	0	0	0	0	6800	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8500	0	6800	0	0	0	0	0	0	6800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3400	0	0	0	0	0	0	1700	0	0	0	10200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6800	0
ClaidentTutorial__Sample17__MiFish	6181.81818181818	4636.36363636364	4636.36363636364	3090.90909090909	0	0	0	0	12363.6363636364	9272.72727272727	0	0	0	0	0	7727.27272727273	0	0	0	0	0	3090.90909090909	0	0	4636.36363636364	0	0	4636.36363636364	3090.90909090909	0	3090.90909090909	0	9272.72727272727	0	0	4636.36363636364	1545.45454545455	0	1545.45454545455	0	3090.90909090909	1545.45454545455	0	0	0	6181.81818181818	0	4636.36363636364	0	0	0	6181.81818181818	0	0	0	0	0	3090.90909090909	1545.45454545455	0	0	0	0	0	0	0	6181.81818181818	0	0	6181.81818181818	1545.45454545455	0	7727.27272727273	0	0	0	0	12363.6363636364	0	0	6181.81818181818	0	0	0	3090.90909090909	6181.81818181818	0	0	0	0	6181.81818181818	3090.90909090909	0	7727.27272727273	3090.90909090909	0	0	4636.36363636364	0	0	0	0	0	0	0	0	0	0	0	7727.27272727273	0	0	1545.45454545455	0	4636.36363636364	0	0	0	0	0	0	4636.36363636364	0	0	0	0	0	3090.90909090909	0	0	0	0	0	0	0	0	0	0	0	0	4636.36363636364	0	0	0	0	0	0	0	0	0	4636.36363636364	1545.45454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3090.90909090909	0	0	0	0	0	0	0	0	9272.72727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample18__MiFish	0	2344.8275862069	0	4689.65517241379	0	0	0	0	5862.06896551724	0	0	0	0	0	0	1172.41379310345	0	0	0	2344.8275862069	0	3517.24137931035	0	0	4689.65517241379	0	0	3517.24137931035	4689.65517241379	0	7034.48275862069	3517.24137931035	3517.24137931035	0	3517.24137931035	3517.24137931035	2344.8275862069	0	2344.8275862069	0	4689.65517241379	4689.65517241379	0	0	0	4689.65517241379	0	4689.65517241379	0	0	0	2344.8275862069	0	0	0	0	0	2344.8275862069	4689.65517241379	0	0	0	0	0	0	0	5862.06896551724	0	0	1172.41379310345	4689.65517241379	0	3517.24137931035	0	0	0	0	3517.24137931035	4689.65517241379	0	2344.8275862069	0	0	0	7034.48275862069	3517.24137931035	0	0	0	0	2344.8275862069	7034.48275862069	0	1172.41379310345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2344.8275862069	0	0	0	0	4689.65517241379	0	0	0	3517.24137931035	0	2344.8275862069	2344.8275862069	4689.65517241379	2344.8275862069	0	0	0	4689.65517241379	3517.24137931035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2344.8275862069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample19__MiFish	4396.55172413793	4396.55172413793	0	2931.03448275862	0	0	0	0	2931.03448275862	0	0	0	0	0	2931.03448275862	4396.55172413793	0	0	0	2931.03448275862	0	5862.06896551724	0	0	0	0	0	10258.6206896552	1465.51724137931	0	4396.55172413793	1465.51724137931	2931.03448275862	0	4396.55172413793	4396.55172413793	4396.55172413793	0	0	0	2931.03448275862	4396.55172413793	0	0	0	7327.58620689655	0	4396.55172413793	2931.03448275862	0	0	0	0	0	0	0	5862.06896551724	0	2931.03448275862	0	0	0	0	0	0	0	0	0	0	5862.06896551724	4396.55172413793	0	0	0	0	0	0	4396.55172413793	5862.06896551724	0	4396.55172413793	0	0	0	2931.03448275862	4396.55172413793	0	0	0	0	7327.58620689655	5862.06896551724	0	5862.06896551724	0	0	0	0	0	4396.55172413793	0	0	0	4396.55172413793	0	0	0	0	0	4396.55172413793	0	0	0	7327.58620689655	0	0	0	0	5862.06896551724	0	2931.03448275862	0	4396.55172413793	0	0	0	0	11724.1379310345	1465.51724137931	0	0	0	0	0	0	2931.03448275862	0	0	0	0	0	0	0	0	0	2931.03448275862	0	0	0	0	0	0	0	0	0	0	0	4396.55172413793	0	0	5862.06896551724	0	0	1465.51724137931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4396.55172413793	0	0
ClaidentTutorial__Sample20__MiFish	8673.4693877551	5204.08163265306	0	0	0	0	0	0	10408.1632653061	0	0	0	0	0	5204.08163265306	0	0	0	0	3469.38775510204	0	13877.5510204082	0	0	0	0	0	0	1734.69387755102	0	6938.77551020408	6938.77551020408	1734.69387755102	0	5204.08163265306	1734.69387755102	3469.38775510204	0	0	0	0	0	0	0	0	5204.08163265306	0	0	0	0	0	0	1734.69387755102	0	0	0	5204.08163265306	0	6938.77551020408	0	0	0	1734.69387755102	5204.08163265306	0	0	0	0	0	3469.38775510204	6938.77551020408	0	0	0	0	0	0	0	5204.08163265306	0	3469.38775510204	0	0	0	10408.1632653061	8673.4693877551	0	0	0	0	6938.77551020408	3469.38775510204	0	5204.08163265306	0	0	0	0	0	6938.77551020408	0	0	0	3469.38775510204	0	0	0	0	0	3469.38775510204	0	0	0	6938.77551020408	0	0	0	0	5204.08163265306	0	6938.77551020408	0	1734.69387755102	6938.77551020408	0	0	0	0	6938.77551020408	0	0	0	0	0	0	5204.08163265306	0	0	0	0	0	0	0	0	0	5204.08163265306	0	0	0	0	0	0	0	0	0	0	0	5204.08163265306	0	0	1734.69387755102	0	0	0	0	0	0	0	8673.4693877551	0	0	0	0	0	0	0	0	0	0	6938.77551020408	3469.38775510204	0	1734.69387755102	0	6938.77551020408	0	0	0	0	0	5204.08163265306	0	0	0	0	0	0	0	0	0	6938.77551020408	0	0	0	0	0	0	0	0
