samplename	otu_001	otu_002	otu_003	otu_004	otu_005	otu_006	otu_007	otu_008	otu_009	otu_010	otu_011	otu_012	otu_013	otu_014	otu_015	otu_016	otu_017	otu_018	otu_019	otu_020	otu_021	otu_022	otu_023	otu_024	otu_025	otu_026	otu_027	otu_028	otu_029	otu_030	otu_031	otu_032	otu_033	otu_034	otu_035	otu_036	otu_037	otu_038	otu_039	otu_040	otu_041	otu_042	otu_043	otu_044	otu_045	otu_046	otu_047	otu_048	otu_049	otu_050	otu_051	otu_052	otu_053	otu_054	otu_055	otu_056	otu_057	otu_058	otu_059	otu_060	otu_061	otu_062	otu_063	otu_064	otu_065	otu_066	otu_067	otu_068	otu_069	otu_070	otu_071	otu_072	otu_073	otu_074	otu_075	otu_076	otu_077	otu_078	otu_079	otu_080	otu_081	otu_082	otu_083	otu_084	otu_085	otu_086	otu_087	otu_088	otu_089	otu_090	otu_091	otu_092	otu_093	otu_094	otu_095	otu_096	otu_097	otu_098	otu_099	otu_100	otu_101	otu_102	otu_103	otu_104	otu_105	otu_106	otu_107	otu_108	otu_109	otu_110	otu_111	otu_112	otu_113	otu_114	otu_115	otu_116	otu_117	otu_118	otu_119	otu_120	otu_121	otu_122	otu_123	otu_124	otu_125	otu_126	otu_127	otu_128	otu_129	otu_130	otu_131	otu_132	otu_133	otu_134	otu_135	otu_136	otu_137	otu_138	otu_139	otu_140	otu_141	otu_142	otu_143	otu_144	otu_145	otu_146	otu_147	otu_148	otu_149	otu_150	otu_151	otu_152	otu_153	otu_154	otu_155	otu_156	otu_157	otu_158	otu_159	otu_160	otu_161	otu_162	otu_163	otu_164	otu_165	otu_166	otu_167	otu_168	otu_169	otu_170	otu_171	otu_172	otu_173	otu_174	otu_175	otu_176	otu_177	otu_178	otu_179	otu_180	otu_181	otu_182	otu_183	otu_184	otu_185	otu_186	otu_187	otu_188	otu_189	otu_190	otu_191	otu_192	otu_193	otu_194	otu_195	otu_196	otu_197	otu_198	otu_199	otu_200	otu_201	otu_202	otu_203	otu_204	otu_205	otu_206	otu_207	otu_208	otu_209
ClaidentTutorial__Sample11__MiFish	10000	7500	7500	5000	10000	5000	7500	7500	0	7500	17500	7500	7500	12500	2500	5000	2500	5000	12500	0	5000	5000	0	10000	7500	0	0	5000	0	10000	0	0	0	0	0	0	0	7500	0	0	0	0	17500	0	10000	0	10000	0	0	0	12500	0	0	5000	0	5000	5000	0	0	10000	0	0	0	0	0	0	0	15000	5000	0	0	0	0	0	5000	0	0	0	0	0	0	12500	10000	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	5000	0	0	0	0	2500	0	0	15000	0	0	7500	0	0	0	0	0	0	0	0	0	0	0	0	2500	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	7500	0	0	0	0	0	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample12__MiFish	13934.4262295082	0	8360.65573770492	5573.77049180328	11147.5409836066	11147.5409836066	5573.77049180328	8360.65573770492	2786.88524590164	5573.77049180328	2786.88524590164	11147.5409836066	5573.77049180328	11147.5409836066	11147.5409836066	0	11147.5409836066	8360.65573770492	13934.4262295082	0	0	5573.77049180328	0	5573.77049180328	11147.5409836066	0	0	11147.5409836066	19508.1967213115	13934.4262295082	0	0	0	0	0	0	0	2786.88524590164	13934.4262295082	0	0	0	0	0	8360.65573770492	0	2786.88524590164	0	0	0	11147.5409836066	8360.65573770492	0	5573.77049180328	0	2786.88524590164	8360.65573770492	0	0	5573.77049180328	0	0	0	0	0	0	0	5573.77049180328	2786.88524590164	0	0	0	13934.4262295082	0	16721.3114754098	0	0	0	0	0	0	0	8360.65573770492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16721.3114754098	0	16721.3114754098	0	0	0	8360.65573770492	0	0	5573.77049180328	0	0	13934.4262295082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8360.65573770492	0	0	0	0	0	2786.88524590164	0	0	0	0	0	0	8360.65573770492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5573.77049180328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11147.5409836066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample13__MiFish	8192.77108433735	8192.77108433735	4096.38554216867	6144.57831325301	4096.38554216867	8192.77108433735	2048.19277108434	6144.57831325301	6144.57831325301	8192.77108433735	12289.156626506	2048.19277108434	2048.19277108434	0	0	0	4096.38554216867	4096.38554216867	6144.57831325301	10240.9638554217	0	2048.19277108434	0	0	6144.57831325301	0	0	2048.19277108434	14337.3493975904	12289.156626506	4096.38554216867	0	10240.9638554217	0	12289.156626506	10240.9638554217	0	4096.38554216867	0	0	0	0	0	0	8192.77108433735	0	0	6144.57831325301	0	0	6144.57831325301	4096.38554216867	0	0	0	10240.9638554217	8192.77108433735	6144.57831325301	0	6144.57831325301	0	0	0	0	0	0	0	6144.57831325301	0	0	0	0	0	0	4096.38554216867	0	0	0	0	0	0	0	4096.38554216867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6144.57831325301	0	6144.57831325301	0	0	0	10240.9638554217	0	0	0	0	0	4096.38554216867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8192.77108433735	0	0	0	0	0	4096.38554216867	0	0	0	6144.57831325301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10240.9638554217	0	0	0	0	0	0	0	0	0	4096.38554216867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2048.19277108434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample14__MiFish	7555.55555555556	0	7555.55555555556	5666.66666666667	7555.55555555556	5666.66666666667	5666.66666666667	9444.44444444444	13222.2222222222	1888.88888888889	0	3777.77777777778	1888.88888888889	0	0	7555.55555555556	11333.3333333333	0	0	3777.77777777778	0	5666.66666666667	0	0	5666.66666666667	0	0	1888.88888888889	5666.66666666667	0	1888.88888888889	0	0	0	3777.77777777778	1888.88888888889	0	3777.77777777778	7555.55555555556	0	3777.77777777778	9444.44444444444	0	0	1888.88888888889	3777.77777777778	0	5666.66666666667	0	0	11333.3333333333	9444.44444444444	3777.77777777778	0	0	9444.44444444444	3777.77777777778	7555.55555555556	0	3777.77777777778	0	0	0	0	0	0	0	5666.66666666667	0	0	0	0	0	9444.44444444444	0	0	0	0	0	0	0	0	5666.66666666667	0	0	0	0	0	0	0	0	0	0	0	5666.66666666667	0	0	5666.66666666667	0	0	0	7555.55555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11333.3333333333	0	0	0	7555.55555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7555.55555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7555.55555555556	0	5666.66666666667	0	0	0	0	0
ClaidentTutorial__Sample15__MiFish	0	0	3434.34343434344	8585.85858585859	8585.85858585859	0	0	6868.68686868687	5151.51515151515	6868.68686868687	0	13737.3737373737	5151.51515151515	0	5151.51515151515	5151.51515151515	3434.34343434344	0	0	8585.85858585859	0	3434.34343434344	0	0	0	0	0	5151.51515151515	5151.51515151515	0	5151.51515151515	0	1717.17171717172	0	12020.202020202	10303.0303030303	0	1717.17171717172	0	0	6868.68686868687	1717.17171717172	0	0	3434.34343434344	8585.85858585859	0	1717.17171717172	0	0	5151.51515151515	8585.85858585859	5151.51515151515	0	0	8585.85858585859	0	5151.51515151515	0	3434.34343434344	0	0	0	0	0	5151.51515151515	1717.17171717172	0	0	0	0	0	0	3434.34343434344	0	0	0	3434.34343434344	0	0	0	0	8585.85858585859	0	5151.51515151515	0	0	0	0	0	0	0	0	0	3434.34343434344	0	0	6868.68686868687	0	0	0	8585.85858585859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5151.51515151515	0	0	0	0	0	0	0	0	0	0	3434.34343434344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3434.34343434344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10303.0303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample16__MiFish	5354.33070866142	2677.16535433071	2677.16535433071	4015.74803149606	0	0	0	4015.74803149606	2677.16535433071	6692.91338582677	0	5354.33070866142	6692.91338582677	0	4015.74803149606	6692.91338582677	0	0	0	5354.33070866142	0	5354.33070866142	0	0	4015.74803149606	0	0	6692.91338582677	4015.74803149606	0	1338.58267716535	0	2677.16535433071	0	6692.91338582677	5354.33070866142	2677.16535433071	0	2677.16535433071	0	1338.58267716535	0	0	0	0	5354.33070866142	0	8031.49606299213	0	0	1338.58267716535	4015.74803149606	1338.58267716535	0	0	0	0	2677.16535433071	0	2677.16535433071	0	0	0	0	0	8031.49606299213	4015.74803149606	0	0	2677.16535433071	5354.33070866142	0	8031.49606299213	2677.16535433071	0	0	0	2677.16535433071	0	0	1338.58267716535	0	0	0	0	2677.16535433071	0	0	0	0	0	0	0	0	4015.74803149606	0	0	4015.74803149606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2677.16535433071	0	2677.16535433071	0	0	0	0	0	0	2677.16535433071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4015.74803149606	0	0	0	0	0	0	4015.74803149606	0	0	0	5354.33070866142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4015.74803149606	0
ClaidentTutorial__Sample17__MiFish	3908.04597701149	5862.06896551724	3908.04597701149	3908.04597701149	0	0	0	0	7816.09195402299	1954.02298850575	0	0	0	0	15632.183908046	1954.02298850575	0	0	0	5862.06896551724	0	7816.09195402299	0	0	7816.09195402299	0	0	3908.04597701149	7816.09195402299	0	3908.04597701149	0	3908.04597701149	0	9770.11494252874	5862.06896551724	5862.06896551724	0	3908.04597701149	0	5862.06896551724	3908.04597701149	0	0	0	3908.04597701149	0	5862.06896551724	0	0	0	5862.06896551724	5862.06896551724	0	0	0	0	7816.09195402299	5862.06896551724	0	0	0	0	0	0	0	3908.04597701149	0	0	5862.06896551724	3908.04597701149	0	7816.09195402299	0	0	0	0	3908.04597701149	0	0	9770.11494252874	0	0	0	7816.09195402299	7816.09195402299	0	0	0	0	9770.11494252874	5862.06896551724	0	5862.06896551724	5862.06896551724	0	0	5862.06896551724	0	0	0	0	0	0	0	0	0	0	0	1954.02298850575	0	0	3908.04597701149	0	7816.09195402299	0	0	0	0	0	0	3908.04597701149	0	0	0	0	0	3908.04597701149	0	0	0	0	0	0	0	0	0	0	0	0	1954.02298850575	0	0	0	0	0	0	0	0	0	11724.1379310345	5862.06896551724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5862.06896551724	0	0	0	0	0	0	0	0	3908.04597701149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample18__MiFish	5666.66666666667	3777.77777777778	0	5666.66666666667	0	0	0	0	9444.44444444444	0	0	0	0	0	7555.55555555556	3777.77777777778	0	0	0	7555.55555555556	0	5666.66666666667	0	0	5666.66666666667	0	0	5666.66666666667	7555.55555555556	0	5666.66666666667	7555.55555555556	9444.44444444444	0	7555.55555555556	5666.66666666667	3777.77777777778	0	1888.88888888889	0	0	5666.66666666667	0	0	0	7555.55555555556	0	7555.55555555556	0	0	0	1888.88888888889	3777.77777777778	0	0	0	0	9444.44444444444	5666.66666666667	0	0	0	0	0	0	0	3777.77777777778	0	0	3777.77777777778	5666.66666666667	0	5666.66666666667	0	0	0	0	3777.77777777778	1888.88888888889	0	1888.88888888889	0	0	0	3777.77777777778	13222.2222222222	0	0	0	0	5666.66666666667	3777.77777777778	0	7555.55555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5666.66666666667	0	0	0	3777.77777777778	13222.2222222222	0	0	0	1888.88888888889	0	3777.77777777778	7555.55555555556	1888.88888888889	5666.66666666667	0	0	0	5666.66666666667	9444.44444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3777.77777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3777.77777777778	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample19__MiFish	10119.0476190476	2023.80952380952	0	8095.2380952381	0	0	0	0	10119.0476190476	0	0	0	0	0	2023.80952380952	4047.61904761905	0	0	0	6071.42857142857	0	6071.42857142857	0	0	0	0	0	8095.2380952381	6071.42857142857	0	2023.80952380952	2023.80952380952	12142.8571428571	0	6071.42857142857	8095.2380952381	10119.0476190476	0	0	0	8095.2380952381	8095.2380952381	0	0	0	2023.80952380952	0	8095.2380952381	2023.80952380952	0	0	0	4047.61904761905	0	0	0	4047.61904761905	0	8095.2380952381	0	0	0	0	0	0	0	0	0	0	8095.2380952381	8095.2380952381	0	0	0	0	0	0	6071.42857142857	8095.2380952381	0	4047.61904761905	0	0	0	6071.42857142857	4047.61904761905	0	0	0	0	8095.2380952381	2023.80952380952	0	8095.2380952381	0	0	0	0	0	10119.0476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	6071.42857142857	0	0	0	0	14166.6666666667	0	2023.80952380952	0	0	6071.42857142857	0	0	0	4047.61904761905	8095.2380952381	0	0	0	0	0	0	2023.80952380952	0	0	0	0	0	0	0	0	0	2023.80952380952	0	0	0	0	0	0	0	0	0	0	0	2023.80952380952	0	0	4047.61904761905	0	0	12142.8571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12142.8571428571	0	0
ClaidentTutorial__Sample20__MiFish	4903.84615384615	3269.23076923077	0	0	0	0	0	0	1634.61538461538	0	0	0	0	0	4903.84615384615	0	0	0	0	4903.84615384615	0	3269.23076923077	0	0	0	0	0	0	3269.23076923077	0	0	1634.61538461538	6538.46153846154	0	4903.84615384615	11442.3076923077	3269.23076923077	0	0	0	4903.84615384615	0	0	0	0	4903.84615384615	0	0	0	0	0	0	6538.46153846154	0	0	0	3269.23076923077	0	3269.23076923077	0	0	0	8173.07692307692	9807.69230769231	0	0	0	0	0	4903.84615384615	6538.46153846154	0	0	0	0	0	0	0	6538.46153846154	0	3269.23076923077	0	0	0	1634.61538461538	6538.46153846154	0	0	0	0	3269.23076923077	4903.84615384615	0	3269.23076923077	0	0	0	0	0	6538.46153846154	0	0	0	8173.07692307692	0	0	0	0	0	6538.46153846154	0	0	0	1634.61538461538	0	0	0	0	1634.61538461538	0	6538.46153846154	0	4903.84615384615	8173.07692307692	0	0	0	0	4903.84615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6538.46153846154	0	0	0	0	0	0	0	0	0	0	0	1634.61538461538	0	0	4903.84615384615	0	0	0	0	0	0	0	4903.84615384615	0	0	0	0	0	0	0	0	0	0	3269.23076923077	3269.23076923077	0	8173.07692307692	0	4903.84615384615	0	0	0	6538.46153846154	0	4903.84615384615	0	0	0	0	0	0	0	0	0	8173.07692307692	0	0	0	0	0	0	0	0
